Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
2;5;28;28089;28089;Teolo;;PD;0;0;8277.0;2001;31,2976;2006;8509;2006
2;5;28;28090;28090;Terrassa Padovana;;PD;0;0;2128.0;2001;14,8126;2006;2453;2006
2;5;28;28091;28091;Tombolo;;PD;0;0;6944.0;2001;11,0202;2006;7607;2006
2;5;28;28092;28092;Torreglia;;PD;0;0;5880.0;2001;18,8544;2006;6060;2006
2;5;28;28093;28093;Trebaseleghe;;PD;0;0;10998.0;2001;30,6561;2006;11853;2006
2;5;28;28094;28094;Tribano;;PD;0;0;3992.0;2001;19,2264;2006;4357;2006
2;5;28;28095;28095;Urbana;;PD;0;0;2235.0;2001;17,0220;2006;2152;2006
2;5;28;28096;28096;Veggiano;;PD;0;0;2922.0;2001;16,3921;2006;3867;2006
2;5;28;28097;28097;Vescovana;;PD;0;0;1568.0;2001;22,2475;2006;1640;2006
2;5;28;28098;28098;Vighizzolo d'Este;;PD;0;0;928.0;2001;17,0826;2006;965;2006
2;5;28;28099;28099;Vigodarzere;;PD;0;0;11702.0;2001;19,6619;2006;12495;2006
2;5;28;28100;28100;Vigonza;;PD;0;0;19458.0;2001;33,2625;2006;20812;2006
2;5;28;28101;28101;Villa del Conte;;PD;0;0;5030.0;2001;17,3484;2006;5320;2006
2;5;28;28102;28102;Villa Estense;;PD;0;0;2423.0;2001;16,0063;2006;2429;2006
2;5;28;28103;28103;Villafranca Padovana;;PD;0;0;7952.0;2001;23,9403;2006;8940;2006
2;5;28;28104;28104;Villanova di Camposampiero;;PD;0;0;4849.0;2001;12,2258;2006;5405;2006
2;5;28;28105;28105;Vo';;PD;0;0;3432.0;2001;20,3664;2006;3390;2006
2;5;28;28106;28106;Due Carrare;;PD;0;0;8101.0;2001;26,5644;2006;8636;2006
2;5;29;29001;29001;Adria;;RO;0;0;20640.0;2001;113,3883;2006;20411;2006
2;5;29;29002;29002;Ariano nel Polesine;;RO;0;0;4882.0;2001;80,6257;2006;4775;2006
2;5;29;29003;29003;Arquà Polesine;;RO;0;0;2896.0;2001;19,9278;2006;2909;2006
2;5;29;29004;29004;Badia Polesine;;RO;0;0;10431.0;2001;44,3784;2006;10671;2006
2;5;29;29005;29005;Bagnolo di Po;;RO;0;0;1409.0;2001;21,1221;2006;1450;2006
2;5;29;29006;29006;Bergantino;;RO;0;0;2627.0;2001;17,9692;2006;2621;2006
2;5;29;29007;29007;Bosaro;;RO;0;0;1316.0;2001;6,1226;2006;1350;2006
2;5;29;29008;29008;Calto;;RO;0;0;865.0;2001;10,8464;2006;810;2006
2;5;29;29009;29009;Canaro;;RO;0;0;2838.0;2001;32,6428;2006;2868;2006
2;5;29;29010;29010;Canda;;RO;0;0;936.0;2001;14,5908;2006;927;2006
2;5;29;29011;29011;Castelguglielmo;;RO;0;0;1763.0;2001;21,9938;2006;1705;2006
2;5;29;29012;29012;Castelmassa;;RO;0;0;4312.0;2001;11,8401;2006;4418;2006
2;5;29;29013;29013;Castelnovo Bariano;;RO;0;0;3052.0;2001;37,9128;2006;3035;2006
2;5;29;29014;29014;Ceneselli;;RO;0;0;1871.0;2001;28,6175;2006;1859;2006
2;5;29;29015;29015;Ceregnano;;RO;0;0;3942.0;2001;30,1701;2006;3889;2006
2;5;29;29017;29017;Corbola;;RO;0;0;2645.0;2001;18,5469;2006;2627;2006
2;5;29;29018;29018;Costa di Rovigo;;RO;0;0;2956.0;2001;16,0651;2006;2818;2006
2;5;29;29019;29019;Crespino;;RO;0;0;2097.0;2001;31,8512;2006;2131;2006
2;5;29;29021;29021;Ficarolo;;RO;0;0;2764.0;2001;18,0394;2006;2717;2006
2;5;29;29022;29022;Fiesso Umbertiano;;RO;0;0;4177.0;2001;27,5664;2006;4154;2006
2;5;29;29023;29023;Frassinelle Polesine;;RO;0;0;1626.0;2001;21,9767;2006;1557;2006
2;5;29;29024;29024;Fratta Polesine;;RO;0;0;2746.0;2001;20,9323;2006;2736;2006
2;5;29;29025;29025;Gaiba;;RO;0;0;1136.0;2001;11,9708;2006;1132;2006
2;5;29;29026;29026;Gavello;;RO;0;0;1641.0;2001;24,3702;2006;1608;2006
2;5;29;29027;29027;Giacciano con Baruchella;;RO;0;0;2255.0;2001;18,4214;2006;2304;2006
2;5;29;29028;29028;Guarda Veneta;;RO;0;0;1153.0;2001;17,2027;2006;1163;2006
2;5;29;29029;29029;Lendinara;;RO;0;0;12173.0;2001;54,9928;2006;12171;2006
2;5;29;29030;29030;Loreo;;RO;0;0;3718.0;2001;39,8436;2006;3785;2006
2;5;29;29031;29031;Lusia;;RO;0;0;3587.0;2001;17,6761;2006;3611;2006
2;5;29;29032;29032;Melara;;RO;0;0;1927.0;2001;17,5785;2006;1957;2006
2;5;29;29033;29033;Occhiobello;;RO;0;0;9979.0;2001;32,3220;2006;10858;2006
2;5;29;29034;29034;Papozze;;RO;0;0;1743.0;2001;21,4846;2006;1702;2006
2;5;29;29035;29035;Pettorazza Grimani;;RO;0;0;1719.0;2001;21,4542;2006;1678;2006
2;5;29;29036;29036;Pincara;;RO;0;0;1277.0;2001;17,5588;2006;1276;2006
2;5;29;29037;29037;Polesella;;RO;0;0;3951.0;2001;16,4101;2006;4240;2006
2;5;29;29038;29038;Pontecchio Polesine;;RO;0;0;1516.0;2001;11,5315;2006;1762;2006
2;5;29;29039;29039;Porto Tolle;;RO;0;0;10666.0;2001;256,8780;2006;10323;2006
2;5;29;29040;29040;Rosolina;;RO;0;0;6144.0;2001;74,6938;2006;6428;2006
2;5;29;29041;29041;Rovigo;;RO;1;0;50289.0;2001;108,8042;2006;50108;2006
2;5;29;29042;29042;Salara;;RO;0;0;1265.0;2001;14,1589;2006;1209;2006
2;5;29;29043;29043;San Bellino;;RO;0;0;1197.0;2001;15,8712;2006;1201;2006
2;5;29;29044;29044;San Martino di Venezze;;RO;0;0;3877.0;2001;31,0454;2006;4033;2006
2;5;29;29045;29045;Stienta;;RO;0;0;3010.0;2001;24,1383;2006;3177;2006
2;5;29;29046;29046;Taglio di Po;;RO;0;0;8284.0;2001;78,6775;2006;8412;2006
2;5;29;29047;29047;Trecenta;;RO;0;0;3146.0;2001;35,1880;2006;3039;2006
2;5;29;29048;29048;Villadose;;RO;0;0;5248.0;2001;32,0739;2006;5270;2006
2;5;29;29049;29049;Villamarzana;;RO;0;0;1213.0;2001;14,1513;2006;1150;2006
2;5;29;29050;29050;Villanova del Ghebbo;;RO;0;0;2196.0;2001;11,7259;2006;2196;2006
2;5;29;29051;29051;Villanova Marchesana;;RO;0;0;1038.0;2001;18,0496;2006;1055;2006
2;5;29;29052;29052;Porto Viro;;RO;0;0;14399.0;2001;133,7667;2006;14429;2006
2;6;30;30001;30001;Aiello del Friuli;;UD;0;0;2180.0;2001;13,3473;2006;2228;2006
2;6;30;30002;30002;Amaro;;UD;0;0;751.0;2001;33,2611;2006;824;2006
2;6;30;30003;30003;Ampezzo;;UD;0;0;1161.0;2001;73,6275;2006;1102;2006
2;6;30;30004;30004;Aquileia;;UD;0;0;3329.0;2001;35,9075;2006;3480;2006
2;6;30;30005;30005;Arta Terme;;UD;0;0;2234.0;2001;42,7698;2006;2314;2006
2;6;30;30006;30006;Artegna;;UD;0;0;2904.0;2001;11,2209;2006;2952;2006
2;6;30;30007;30007;Attimis;;UD;0;0;1833.0;2001;33,2372;2006;1919;2006
2;6;30;30008;30008;Bagnaria Arsa;;UD;0;0;3428.0;2001;19,2330;2006;3555;2006
2;6;30;30009;30009;Basiliano;;UD;0;0;4894.0;2001;43,0448;2006;5224;2006
2;6;30;30010;30010;Bertiolo;;UD;0;0;2542.0;2001;26,1343;2006;2557;2006
2;6;30;30011;30011;Bicinicco;;UD;0;0;1832.0;2001;16,0085;2006;1913;2006
2;6;30;30012;30012;Bordano;;UD;0;0;786.0;2001;14,9043;2006;804;2006
2;6;30;30013;30013;Buja;;UD;0;0;6674.0;2001;25,5056;2006;6709;2006
2;6;30;30014;30014;Buttrio;;UD;0;0;3788.0;2001;17,7768;2006;4028;2006
2;6;30;30015;30015;Camino al Tagliamento;;UD;0;0;1632.0;2001;22,3179;2006;1687;2006
2;6;30;30016;30016;Campoformido;;UD;0;0;7244.0;2001;21,9325;2006;7428;2006
2;6;30;30017;30017;Campolongo al Torre;;UD;0;0;716.0;2001;5,9782;2006;726;2006
2;6;30;30018;30018;Carlino;;UD;0;0;2822.0;2001;30,2261;2006;2753;2006
2;6;30;30019;30019;Cassacco;;UD;0;0;2849.0;2001;11,6785;2006;2934;2006
2;6;30;30020;30020;Castions di Strada;;UD;0;0;3725.0;2001;32,8328;2006;3786;2006
2;6;30;30021;30021;Cavazzo Carnico;;UD;0;0;1140.0;2001;39,4345;2006;1114;2006
2;6;30;30022;30022;Cercivento;;UD;0;0;771.0;2001;15,7819;2006;748;2006
2;6;30;30023;30023;Cervignano del Friuli;;UD;0;0;12421.0;2001;29,1668;2006;12810;2006
2;6;30;30024;30024;Chiopris-Viscone;;UD;0;0;659.0;2001;9,2086;2006;679;2006
2;6;30;30025;30025;Chiusaforte;;UD;0;0;815.0;2001;100,1977;2006;768;2006
2;6;30;30026;30026;Cividale del Friuli;;UD;0;0;11373.0;2001;50,6458;2006;11388;2006
2;6;30;30027;30027;Codroipo;;UD;0;0;14421.0;2001;75,2141;2006;15109;2006
2;6;30;30028;30028;Colloredo di Monte Albano;;UD;0;0;2154.0;2001;21,7505;2006;2148;2006
2;6;30;30029;30029;Comeglians;;UD;0;0;637.0;2001;19,4140;2006;599;2006
2;6;30;30030;30030;Corno di Rosazzo;;UD;0;0;3308.0;2001;12,6215;2006;3377;2006
2;6;30;30031;30031;Coseano;;UD;0;0;2214.0;2001;23,7701;2006;2272;2006
2;6;30;30032;30032;Dignano;;UD;0;0;2326.0;2001;27,5407;2006;2409;2006
2;6;30;30033;30033;Dogna;;UD;0;0;259.0;2001;70,3683;2006;229;2006
2;6;30;30034;30034;Drenchia;;UD;0;0;197.0;2001;12,0083;2006;173;2006
2;6;30;30035;30035;Enemonzo;;UD;0;0;1347.0;2001;23,7602;2006;1386;2006
2;6;30;30036;30036;Faedis;;UD;0;0;3070.0;2001;46,7805;2006;3020;2006
2;6;30;30037;30037;Fagagna;;UD;0;0;6035.0;2001;37,1865;2006;6218;2006
2;6;30;30038;30038;Fiumicello;;UD;0;0;4297.0;2001;23,2433;2006;4705;2006
2;6;30;30039;30039;Flaibano;;UD;0;0;1183.0;2001;17,3236;2006;1190;2006
2;6;30;30040;30040;Forni Avoltri;;UD;0;0;735.0;2001;80,7487;2006;686;2006
2;6;30;30041;30041;Forni di Sopra;;UD;0;0;1123.0;2001;81,6626;2006;1076;2006
2;6;30;30042;30042;Forni di Sotto;;UD;0;0;716.0;2001;93,5943;2006;705;2006
2;6;30;30043;30043;Gemona del Friuli;;UD;0;0;11070.0;2001;56,0573;2006;11009;2006
2;6;30;30044;30044;Gonars;;UD;0;0;4639.0;2001;19,8169;2006;4694;2006
2;6;30;30045;30045;Grimacco;;UD;0;0;488.0;2001;16,1058;2006;430;2006
2;6;30;30046;30046;Latisana;;UD;0;0;11896.0;2001;37,7854;2006;12866;2006
2;6;30;30047;30047;Lauco;;UD;0;0;877.0;2001;34,7578;2006;816;2006
2;6;30;30048;30048;Lestizza;;UD;0;0;3890.0;2001;34,2556;2006;3907;2006
2;6;30;30049;30049;Lignano Sabbiadoro;;UD;0;0;5983.0;2001;15,7062;2006;6284;2006
2;6;30;30050;30050;Ligosullo;;UD;0;0;195.0;2001;16,8449;2006;201;2006
2;6;30;30051;30051;Lusevera;;UD;0;0;788.0;2001;53,0467;2006;759;2006
2;6;30;30052;30052;Magnano in Riviera;;UD;0;0;2288.0;2001;8,3398;2006;2338;2006
2;6;30;30053;30053;Majano;;UD;0;0;5877.0;2001;28,2752;2006;6015;2006
2;6;30;30054;30054;Malborghetto Valbruna;;UD;0;0;1036.0;2001;124,2110;2006;1012;2006
2;6;30;30055;30055;Manzano;;UD;0;0;6827.0;2001;31,0425;2006;6745;2006
2;6;30;30056;30056;Marano Lagunare;;UD;0;0;2048.0;2001;85,8033;2006;2021;2006
2;6;30;30057;30057;Martignacco;;UD;0;0;5405.0;2001;26,6770;2006;5806;2006
2;6;30;30058;30058;Mereto di Tomba;;UD;0;0;2697.0;2001;27,2113;2006;2757;2006
2;6;30;30059;30059;Moggio Udinese;;UD;0;0;2095.0;2001;142,4341;2006;1950;2006
2;6;30;30060;30060;Moimacco;;UD;0;0;1557.0;2001;11,7658;2006;1605;2006
2;6;30;30061;30061;Montenars;;UD;0;0;536.0;2001;20,5915;2006;573;2006
2;6;30;30062;30062;Mortegliano;;UD;0;0;4890.0;2001;30,0528;2006;5111;2006
2;6;30;30063;30063;Moruzzo;;UD;0;0;2170.0;2001;17,7760;2006;2278;2006
2;6;30;30064;30064;Muzzana del Turgnano;;UD;0;0;2660.0;2001;24,2909;2006;2714;2006
2;6;30;30065;30065;Nimis;;UD;0;0;2825.0;2001;33,8947;2006;2860;2006
2;6;30;30066;30066;Osoppo;;UD;0;0;2889.0;2001;22,4040;2006;3000;2006
2;6;30;30067;30067;Ovaro;;UD;0;0;2220.0;2001;57,9039;2006;2131;2006
2;6;30;30068;30068;Pagnacco;;UD;0;0;4606.0;2001;14,9331;2006;4859;2006
2;6;30;30069;30069;Palazzolo dello Stella;;UD;0;0;3036.0;2001;34,5500;2006;3038;2006
2;6;30;30070;30070;Palmanova;;UD;0;0;5340.0;2001;13,2965;2006;5249;2006
2;6;30;30071;30071;Paluzza;;UD;0;0;2597.0;2001;69,7488;2006;2494;2006
2;6;30;30072;30072;Pasian di Prato;;UD;0;0;8708.0;2001;15,4140;2006;8919;2006
2;6;30;30073;30073;Paularo;;UD;0;0;2907.0;2001;84,2423;2006;2865;2006
2;6;30;30074;30074;Pavia di Udine;;UD;0;0;5477.0;2001;34,3360;2006;5659;2006
2;6;30;30075;30075;Pocenia;;UD;0;0;2577.0;2001;23,9831;2006;2598;2006
2;6;30;30076;30076;Pontebba;;UD;0;0;1768.0;2001;99,6625;2006;1632;2006
2;6;30;30077;30077;Porpetto;;UD;0;0;2683.0;2001;18,0541;2006;2713;2006
2;6;30;30078;30078;Povoletto;;UD;0;0;5276.0;2001;38,4131;2006;5460;2006
2;6;30;30079;30079;Pozzuolo del Friuli;;UD;0;0;6311.0;2001;34,3697;2006;6746;2006
2;6;30;30080;30080;Pradamano;;UD;0;0;2960.0;2001;15,9087;2006;3318;2006
2;6;30;30081;30081;Prato Carnico;;UD;0;0;1065.0;2001;81,7205;2006;1007;2006
2;6;30;30082;30082;Precenicco;;UD;0;0;1508.0;2001;27,2302;2006;1481;2006
2;6;30;30083;30083;Premariacco;;UD;0;0;4001.0;2001;39,8487;2006;4109;2006
2;6;30;30084;30084;Preone;;UD;0;0;294.0;2001;22,4728;2006;294;2006
2;6;30;30085;30085;Prepotto;;UD;0;0;899.0;2001;33,2346;2006;877;2006
2;6;30;30086;30086;Pulfero;;UD;0;0;1202.0;2001;48,6760;2006;1134;2006
2;6;30;30087;30087;Ragogna;;UD;0;0;3006.0;2001;22,0271;2006;3030;2006
2;6;30;30088;30088;Ravascletto;;UD;0;0;642.0;2001;26,4796;2006;598;2006
2;6;30;30089;30089;Raveo;;UD;0;0;490.0;2001;12,5973;2006;484;2006
2;6;30;30090;30090;Reana del Rojale;;UD;0;0;4726.0;2001;20,3320;2006;5014;2006
2;6;30;30091;30091;Remanzacco;;UD;0;0;5547.0;2001;31,0235;2006;5905;2006
2;6;30;30092;30092;Resia;;UD;0;0;1285.0;2001;119,3121;2006;1188;2006
2;6;30;30093;30093;Resiutta;;UD;0;0;354.0;2001;20,3611;2006;338;2006
2;6;30;30094;30094;Rigolato;;UD;0;0;641.0;2001;30,7703;2006;578;2006
2;6;30;30095;30095;Rive d'Arcano;;UD;0;0;2284.0;2001;22,5920;2006;2388;2006
2;6;30;30096;30096;Rivignano;;UD;0;0;4015.0;2001;30,8155;2006;4338;2006
2;6;30;30097;30097;Ronchis;;UD;0;0;1966.0;2001;18,3967;2006;2008;2006
2;6;30;30098;30098;Ruda;;UD;0;0;2969.0;2001;19,4669;2006;2962;2006
2;6;30;30099;30099;San Daniele del Friuli;;UD;0;0;7893.0;2001;34,7795;2006;8005;2006
2;6;30;30100;30100;San Giorgio di Nogaro;;UD;0;0;7314.0;2001;25,9373;2006;7555;2006
2;6;30;30101;30101;San Giovanni al Natisone;;UD;0;0;5735.0;2001;24,0645;2006;5865;2006
2;6;30;30102;30102;San Leonardo;;UD;0;0;1169.0;2001;26,9436;2006;1204;2006
2;6;30;30103;30103;San Pietro al Natisone;;UD;0;0;2155.0;2001;23,9685;2006;2235;2006
2;6;30;30104;30104;Santa Maria la Longa;;UD;0;0;2313.0;2001;19,6031;2006;2432;2006
2;6;30;30105;30105;San Vito al Torre;;UD;0;0;1300.0;2001;11,9224;2006;1329;2006
2;6;30;30106;30106;San Vito di Fagagna;;UD;0;0;1617.0;2001;8,5705;2006;1639;2006
2;6;30;30107;30107;Sauris;;UD;0;0;414.0;2001;41,4910;2006;419;2006
2;6;30;30108;30108;Savogna;;UD;0;0;659.0;2001;22,1649;2006;550;2006
2;6;30;30109;30109;Sedegliano;;UD;0;0;3852.0;2001;50,5307;2006;3882;2006
2;6;30;30110;30110;Socchieve;;UD;0;0;1023.0;2001;66,1145;2006;947;2006
2;6;30;30111;30111;Stregna;;UD;0;0;456.0;2001;19,6615;2006;430;2006
2;6;30;30112;30112;Sutrio;;UD;0;0;1392.0;2001;20,7456;2006;1385;2006
2;6;30;30113;30113;Taipana;;UD;0;0;715.0;2001;65,4414;2006;710;2006
2;6;30;30114;30114;Talmassons;;UD;0;0;4114.0;2001;43,0497;2006;4178;2006
2;6;30;30115;30115;Tapogliano;;UD;0;0;456.0;2001;5,0411;2006;460;2006
2;6;30;30116;30116;Tarcento;;UD;0;0;8716.0;2001;35,4198;2006;9015;2006
2;6;30;30117;30117;Tarvisio;;UD;0;0;5071.0;2001;208,3559;2006;4970;2006
2;6;30;30118;30118;Tavagnacco;;UD;0;0;12374.0;2001;15,3657;2006;13692;2006
2;6;30;30119;30119;Teor;;UD;0;0;1996.0;2001;16,9381;2006;2046;2006
2;6;30;30120;30120;Terzo d'Aquileia;;UD;0;0;2661.0;2001;28,3598;2006;2865;2006
2;6;30;30121;30121;Tolmezzo;;UD;0;0;10611.0;2001;64,6226;2006;10521;2006
2;6;30;30122;30122;Torreano;;UD;0;0;2266.0;2001;34,9904;2006;2273;2006
2;6;30;30123;30123;Torviscosa;;UD;0;0;3230.0;2001;48,6221;2006;3066;2006
2;6;30;30124;30124;Trasaghis;;UD;0;0;2490.0;2001;77,8492;2006;2417;2006
2;6;30;30125;30125;Treppo Carnico;;UD;0;0;660.0;2001;18,7390;2006;643;2006
2;6;30;30126;30126;Treppo Grande;;UD;0;0;1754.0;2001;11,3221;2006;1769;2006
2;6;30;30127;30127;Tricesimo;;UD;0;0;7305.0;2001;17,6830;2006;7626;2006
2;6;30;30128;30128;Trivignano Udinese;;UD;0;0;1706.0;2001;18,4599;2006;1675;2006
2;6;30;30129;30129;Udine;;UD;1;0;95030.0;2001;57,1708;2006;95972;2006
2;6;30;30130;30130;Varmo;;UD;0;0;2892.0;2001;34,9180;2006;2922;2006
2;6;30;30131;30131;Venzone;;UD;0;0;2300.0;2001;54,5509;2006;2277;2006
2;6;30;30132;30132;Verzegnis;;UD;0;0;908.0;2001;39,3306;2006;932;2006
2;6;30;30133;30133;Villa Santina;;UD;0;0;2194.0;2001;12,9947;2006;2247;2006
2;6;30;30134;30134;Villa Vicentina;;UD;0;0;1342.0;2001;5,5522;2006;1413;2006
2;6;30;30135;30135;Visco;;UD;0;0;697.0;2001;3,5195;2006;756;2006
2;6;30;30136;30136;Zuglio;;UD;0;0;642.0;2001;18,2113;2006;634;2006
2;6;30;30137;30137;Forgaria nel Friuli;;UD;0;0;1907.0;2001;28,9391;2006;1937;2006
2;6;31;31001;31001;Capriva del Friuli;;GO;0;0;1613.0;2001;6,3200;2006;1724;2006
2;6;31;31002;31002;Cormons;;GO;0;0;7449.0;2001;35,0850;2006;7653;2006
2;6;31;31003;31003;Doberdò del Lago;;GO;0;0;1410.0;2001;27,0526;2006;1437;2006
2;6;31;31004;31004;Dolegna del Collio;;GO;0;0;435.0;2001;12,8765;2006;396;2006
2;6;31;31005;31005;Farra d'Isonzo;;GO;0;0;1712.0;2001;10,2509;2006;1775;2006
2;6;31;31006;31006;Fogliano Redipuglia;;GO;0;0;2706.0;2001;7,9242;2006;2974;2006
2;6;31;31007;31007;Gorizia;;GO;1;0;35667.0;2001;41,2626;2006;35510;2006
2;6;31;31008;31008;Gradisca d'Isonzo;;GO;0;0;6451.0;2001;11,2200;2006;6476;2006
2;6;31;31009;31009;Grado;;GO;0;0;8728.0;2001;112,8541;2006;8569;2006
2;6;31;31010;31010;Mariano del Friuli;;GO;0;0;1530.0;2001;8,5915;2006;1592;2006
2;6;31;31011;31011;Medea;;GO;0;0;937.0;2001;7,3593;2006;936;2006
2;6;31;31012;31012;Monfalcone;;GO;0;0;26393.0;2001;19,7267;2006;27261;2006
2;6;31;31013;31013;Moraro;;GO;0;0;694.0;2001;3,5653;2006;749;2006
2;6;31;31014;31014;Mossa;;GO;0;0;1643.0;2001;6,2050;2006;1694;2006
2;6;31;31015;31015;Romans d'Isonzo;;GO;0;0;3604.0;2001;15,4983;2006;3705;2006
2;6;31;31016;31016;Ronchi dei Legionari;;GO;0;0;11121.0;2001;17,1084;2006;11763;2006
2;6;31;31017;31017;Sagrado;;GO;0;0;2087.0;2001;13,9396;2006;2210;2006
2;6;31;31018;31018;San Canzian d'Isonzo;;GO;0;0;5808.0;2001;33,8862;2006;6351;2006
2;6;31;31019;31019;San Floriano del Collio;;GO;0;0;821.0;2001;10,6311;2006;821;2006
2;6;31;31020;31020;San Lorenzo Isontino;;GO;0;0;1412.0;2001;4,4014;2006;1496;2006
2;6;31;31021;31021;San Pier d'Isonzo;;GO;0;0;1892.0;2001;9,0280;2006;1894;2006
2;6;31;31022;31022;Savogna d'Isonzo;;GO;0;0;1722.0;2001;16,9817;2006;1751;2006
2;6;31;31023;31023;Staranzano;;GO;0;0;6642.0;2001;19,6605;2006;6841;2006
2;6;31;31024;31024;Turriaco;;GO;0;0;2437.0;2001;5,1790;2006;2608;2006
2;6;31;31025;31025;Villesse;;GO;0;0;1577.0;2001;12,0535;2006;1630;2006
2;6;32;32001;32001;Duino Aurisina;;TS;0;0;8765.0;2001;45,3130;2006;8692;2006
2;6;32;32002;32002;Monrupino;;TS;0;0;868.0;2001;12,6094;2006;837;2006
2;6;32;32003;32003;Muggia;;TS;0;0;13306.0;2001;13,8518;2006;13280;2006
2;6;32;32004;32004;San Dorligo della Valle-Dolina;Dolina;TS;0;0;5927.0;2001;24,2239;2006;5990;2006
2;6;32;32005;32005;Sgonico;;TS;0;0;2185.0;2001;31,3996;2006;2081;2006
2;6;32;32006;32006;Trieste;;TS;1;1;211184.0;2001;84,9997;2006;204190;2006
2;8;33;33001;33001;Agazzano;;PC;0;0;2003.0;2001;36,1450;2006;1964;2006
2;8;33;33002;33002;Alseno;;PC;0;0;4661.0;2001;55,2695;2006;4791;2006
2;8;33;33003;33003;Besenzone;;PC;0;0;953.0;2001;23,9471;2006;1002;2006
2;8;33;33004;33004;Bettola;;PC;0;0;3187.0;2001;122,3705;2006;3139;2006
2;8;33;33005;33005;Bobbio;;PC;0;0;3816.0;2001;106,5262;2006;3686;2006
2;8;33;33006;33006;Borgonovo Val Tidone;;PC;0;0;6866.0;2001;51,2167;2006;7163;2006
2;8;33;33007;33007;Cadeo;;PC;0;0;5459.0;2001;38,4792;2006;5792;2006
2;8;33;33008;33008;Calendasco;;PC;0;0;2311.0;2001;36,9418;2006;2426;2006
2;8;33;33009;33009;Caminata;;PC;0;0;301.0;2001;3,1686;2006;320;2006
2;8;33;33010;33010;Caorso;;PC;0;0;4511.0;2001;40,9833;2006;4713;2006
2;8;33;33011;33011;Carpaneto Piacentino;;PC;0;0;6881.0;2001;63,0763;2006;7331;2006
2;8;33;33012;33012;Castell'Arquato;;PC;0;0;4567.0;2001;52,7485;2006;4570;2006
2;8;33;33013;33013;Castel San Giovanni;;PC;0;0;11962.0;2001;44,0451;2006;12948;2006
2;8;33;33014;33014;Castelvetro Piacentino;;PC;0;0;4839.0;2001;35,0524;2006;5351;2006
2;8;33;33015;33015;Cerignale;;PC;0;0;224.0;2001;30,8170;2006;182;2006
2;8;33;33016;33016;Coli;;PC;0;0;1076.0;2001;71,6896;2006;1019;2006
2;8;33;33017;33017;Corte Brugnatella;;PC;0;0;818.0;2001;46,3052;2006;762;2006
2;8;33;33018;33018;Cortemaggiore;;PC;0;0;4172.0;2001;36,4718;2006;4395;2006
2;8;33;33019;33019;Farini;;PC;0;0;1881.0;2001;112,3548;2006;1629;2006
2;8;33;33020;33020;Ferriere;;PC;0;0;2010.0;2001;178,4990;2006;1683;2006
2;8;33;33021;33021;Fiorenzuola d'Arda;;PC;0;0;13339.0;2001;59,7690;2006;13984;2006
2;8;33;33022;33022;Gazzola;;PC;0;0;1676.0;2001;44,4768;2006;1948;2006
2;8;33;33023;33023;Gossolengo;;PC;0;0;3763.0;2001;31,0994;2006;4704;2006
2;8;33;33024;33024;Gragnano Trebbiense;;PC;0;0;3470.0;2001;34,6120;2006;4100;2006
2;8;33;33025;33025;Gropparello;;PC;0;0;2369.0;2001;56,3300;2006;2409;2006
2;8;33;33026;33026;Lugagnano Val d'Arda;;PC;0;0;4202.0;2001;54,3974;2006;4227;2006
2;8;33;33027;33027;Monticelli d'Ongina;;PC;0;0;5244.0;2001;46,3361;2006;5392;2006
2;8;33;33028;33028;Morfasso;;PC;0;0;1371.0;2001;83,9336;2006;1223;2006
2;8;33;33029;33029;Nibbiano;;PC;0;0;2388.0;2001;43,9250;2006;2372;2006
2;8;33;33030;33030;Ottone;;PC;0;0;730.0;2001;98,9571;2006;637;2006
2;8;33;33031;33031;Pecorara;;PC;0;0;915.0;2001;53,7680;2006;821;2006
2;8;33;33032;33032;Piacenza;;PC;1;0;95594.0;2001;118,2346;2006;97583;2006
2;8;33;33033;33033;Pianello Val Tidone;;PC;0;0;2207.0;2001;36,2849;2006;2284;2006
2;8;33;33034;33034;Piozzano;;PC;0;0;696.0;2001;43,6068;2006;698;2006
2;8;33;33035;33035;Podenzano;;PC;0;0;7491.0;2001;44,3354;2006;8469;2006
2;8;33;33036;33036;Ponte dell'Olio;;PC;0;0;4823.0;2001;43,9148;2006;4861;2006
2;8;33;33037;33037;Pontenure;;PC;0;0;5230.0;2001;33,8481;2006;5818;2006
2;8;33;33038;33038;Rivergaro;;PC;0;0;5507.0;2001;43,8291;2006;6344;2006
2;8;33;33039;33039;Rottofreno;;PC;0;0;8844.0;2001;35,1844;2006;10410;2006
2;8;33;33040;33040;San Giorgio Piacentino;;PC;0;0;5238.0;2001;49,1940;2006;5634;2006
2;8;33;33041;33041;San Pietro in Cerro;;PC;0;0;957.0;2001;27,3456;2006;960;2006
2;8;33;33042;33042;Sarmato;;PC;0;0;2589.0;2001;27,2598;2006;2803;2006
2;8;33;33043;33043;Travo;;PC;0;0;2002.0;2001;81,0121;2006;2057;2006
2;8;33;33044;33044;Vernasca;;PC;0;0;2458.0;2001;72,5659;2006;2344;2006
2;8;33;33045;33045;Vigolzone;;PC;0;0;3556.0;2001;42,0366;2006;4001;2006
